id,name,ticker,industry,country,sent,price,itemCount
6536,Clean Energy Fuels Corp.,NasdaqGS:CLNE,Consumer Staples,United States,9,-3%,16
5598,Comcast Corporation,NasdaqGS:CMCS.A,Consumer Staples,United States,50,0%,21
7387,Comtech Telecommunications Corp.,NasdaqGS:CMTL,Consumer Staples,United States,80,7%,11
5122,"PC Connection, Inc.",NasdaqGS:CNXN,Consumer Staples,United States,22,7%,12
7554,"Coherent, Inc.",NasdaqGS:COHR,Consumer Staples,United States,41,7%,8
8731,Coca-Cola Bottling Co. Consolidated,NasdaqGS:COKE,Consumer Staples,United States,89,-1%,8
6974,"CommScope Holding Company, Inc.",NasdaqGS:COMM,Consumer Staples,United States,51,0%,13
8382,"Core-Mark Holding Company, Inc.",NasdaqGS:CORE,Consumer Staples,United States,62,8%,6
4490,Costco Wholesale Corporation,NasdaqGS:COST,Consumer Staples,United States,8,-3%,6
5113,Covisint Corporation,NasdaqGS:COVS,Consumer Staples,United States,27,5%,20
6301,Capella Education Company,NasdaqGS:CPLA,Consumer Staples,United States,35,1%,11
4450,Cray Inc.,NasdaqGS:CRAY,Consumer Staples,United States,67,-7%,12
8647,"Cree, Inc.",NasdaqGS:CREE,Consumer Staples,United States,50,3%,18
7613,"Cirrus Logic, Inc.",NasdaqGS:CRUS,Consumer Staples,United States,15,-6%,17
456,Carrizo Oil & Gas Inc.,NasdaqGS:CRZO,Consumer Staples,United States,73,5%,10
6045,"Cisco Systems, Inc.",NasdaqGS:CSCO,Consumer Staples,United States,70,-2%,11
4646,"CSG Systems International, Inc.",NasdaqGS:CSGS,Consumer Staples,United States,45,5%,12
5186,CSX Corporation,NasdaqGS:CSX,Consumer Staples,United States,47,8%,12
5223,"Computer Task Group, Incorporated",NasdaqGS:CTG,Consumer Staples,United States,69,0%,16
5643,"CytomX Therapeutics, Inc.",NasdaqGS:CTMX,Consumer Staples,United States,56,1%,22
6054,"Citrix Systems, Inc.",NasdaqGS:CTXS,Consumer Staples,United States,71,-5%,14
6395,"Commercial Vehicle Group, Inc.",NasdaqGS:CVGI,Consumer Staples,United States,33,6%,13
6609,"Calavo Growers, Inc.",NasdaqGS:CVGW,Consumer Staples,United States,0,2%,10
7073,"Commvault Systems, Inc.",NasdaqGS:CVLT,Consumer Staples,United States,7,-4%,19
7079,"Covenant Transportation Group, Inc.",NasdaqGS:CVTI,Consumer Staples,United States,40,2%,19
7267,Cypress Semiconductor Corporation,NasdaqGS:CY,Consumer Staples,United States,81,5%,25
7414,"Cytokinetics, Incorporated",NasdaqGS:CYTK,Consumer Staples,United States,87,1%,5
7633,"Depomed, Inc.",NasdaqGS:DEPO,Consumer Staples,United States,11,2%,17
7764,Diodes Incorporated,NasdaqGS:DIOD,Consumer Staples,United States,21,4%,13
7848,Dish Network Corporation,NasdaqGS:DISH,Consumer Staples,United States,95,-1%,11
8331,"Dollar Tree, Inc.",NasdaqGS:DLTR,Consumer Staples,United States,13,-7%,13
17518,Digimarc Corporation,NasdaqGS:DMRC,Consumer Staples,United States,79,4%,7
16714,"Dunkin' Brands Group, Inc.",NasdaqGS:DNKN,Consumer Staples,United States,95,1%,21
16785,Amdocs Limited,NasdaqGS:DOX,Consumer Staples,United States,51,4%,9
17508,"Dicerna Pharmaceuticals, Inc.",NASDAQGS:DRNA,Consumer Staples,United States,9,1%,16
20101,"DSP Group, Inc.",NasdaqGS:DSPG,Consumer Staples,United States,100,0%,17
16847,"DexCom, Inc.",NasdaqGS:DXCM,Consumer Staples,United States,39,-7%,17
17192,Electronic Arts Inc.,NasdaqGS:EA,Consumer Staples,United States,67,-1%,22
16811,eBay Inc.,NasdaqGS:EBAY,Consumer Staples,United States,31,4%,16
16147,"Electronics for Imaging, Inc.",NasdaqGS:EFII,Consumer Staples,United States,28,-6%,22
21780,NIC Inc.,NasdaqGS:EGOV,Consumer Staples,United States,50,-3%,23
17191,"eHealth, Inc.",NasdaqGS:EHTH,Consumer Staples,United States,62,0%,12
16755,Echelon Corporation,NasdaqGS:ELON,Consumer Staples,United States,57,1%,17
16559,"EnerNOC, Inc.",NasdaqGS:ENOC,Consumer Staples,United States,86,-4%,6
16559,"The Ensign Group, Inc.",NasdaqGS:ENSG,Consumer Staples,United States,44,1%,25
21519,"Enanta Pharmaceuticals, Inc.",NasdaqGS:ENTA,Consumer Staples,United States,98,5%,25
16969,"Entegris, Inc.",NasdaqGS:ENTG,Consumer Staples,United States,14,-4%,7
17026,"Energy Recovery, Inc.",NasdaqGS:ERII,Consumer Staples,United States,50,7%,13
19308,"Electro Scientific Industries, Inc.",NasdaqGS:ESIO,Consumer Staples,United States,22,-6%,19
17088,Essendant Inc.,NasdaqGS:ESND,Consumer Staples,United States,46,3%,5
20599,Express Scripts Holding Company,NasdaqGS:ESRX,Educational Institution,United States,57,6%,17
16340,"EV Energy Partners, L.P.",NasdaqGS:EVEP,Educational Institution,United States,73,3%,7
20422,"Exelixis, Inc.",NasdaqGS:EXEL,Educational Institution,United States,6,-6%,18
16342,"Expedia, Inc.",NasdaqGS:EXPE,Educational Institution,United States,10,6%,5
16346,"Extreme Networks, Inc.",NasdaqGS:EXTR,Educational Institution,United States,88,4%,24
8705,"Diamondback Energy, Inc.",NasdaqGS:FANG,Energy,United States,8,-3%,14
6340,"Facebook, Inc.",NasdaqGS:FB,Energy,United States,6,-6%,19
419,"F5 Networks, Inc.",NasdaqGS:FFIV,Energy,United States,60,-2%,11
471,Fifth Third Bancorp,NasdaqGS:FITB,Energy,United States,99,0%,16
6561,"FLIR Systems, Inc.",NasdaqGS:FLIR,Energy,United States,53,-2%,18
7286,"Financial Engines, Inc.",NasdaqGS:FNGN,Energy,United States,25,-8%,9
7360,Finisar Corporation,NasdaqGS:FNSR,Energy,United States,47,-3%,24
8468,"FormFactor, Inc.",NasdaqGS:FORM,Energy,United States,36,-6%,18
7245,"Twenty-First Century Fox, Inc.",NasdaqGS:FOXA,Energy,United States,71,3%,18
6710,"First Solar, Inc.",NasdaqGS:FSLR,Energy,United States,78,-5%,17
7509,"Fortinet, Inc.",NasdaqGS:FTNT,Energy,United States,10,7%,22
5624,"Great Elm Capital Group, Inc.",NasdaqGS:GEC,Energy,United States,3,6%,7
8538,Geron Corporation,NasdaqGS:GERN,Energy,United States,46,6%,9
404,"Genomic Health, Inc.",NasdaqGS:GHDX,Energy,United States,100,8%,18
4934,"Gulf Island Fabrication, Inc.",NasdaqGS:GIFI,Energy,United States,32,-1%,22
7846,"G-III Apparel Group, Ltd.",NasdaqGS:GIII,Energy,United States,55,-1%,24
6789,Gilead Sciences Inc.,NasdaqGS:GILD,Energy,United States,80,0%,21
6925,Glu Mobile Inc.,NasdaqGS:GLUU,Energy,United States,59,2%,21
6438,Gentex Corporation,NasdaqGS:GNTX,Energy,United States,67,-8%,22
7400,Gogo Inc.,NasdaqGS:GOGO,Energy,United States,0,7%,6
6995,Alphabet Inc.,NasdaqGS:GOOGL,Energy,United States,3,3%,19
6027,Gulfport Energy Corp.,NasdaqGS:GPOR,Energy,United States,60,-3%,20
7460,"GoPro, Inc.",NasdaqGS:GPRO,Energy,United States,95,7%,19
5030,"GSI Technology, Inc.",NasdaqGS:GSIT,Energy,United States,9,4%,8
6865,"The Hain Celestial Group, Inc.",NasdaqGS:HAIN,Energy,United States,94,4%,23
7829,"Halozyme Therapeutics, Inc.",NasdaqGS:HALO,Energy,United States,50,-3%,24
6949,"Hasbro, Inc.",NasdaqGS:HAS,Energy,United States,6,4%,8
7643,"Blackhawk Network Holdings, Inc.",NasdaqGS:HAWK,Energy,United States,82,7%,12
5371,"Hortonworks, Inc.",NasdaqGS:HDP,Energy,United States,32,3%,25
6665,"HD Supply Holdings, Inc.",NasdaqGS:HDS,Energy,United States,69,-2%,24
7466,Helen of Troy Limited,NasdaqGS:HELE,Energy,United States,97,-1%,23
6741,Harmonic Inc.,NasdaqGS:HLIT,Energy,United States,30,8%,22
5390,"Hologic, Inc.",NasdaqGS:HOLX,Energy,United States,18,-2%,15
6959,"Henry Schein, Inc.",NasdaqGS:HSIC,Energy,United States,74,-7%,24
7857,"Healthways, Inc.",NasdaqGS:HWAY,Energy,United States,70,6%,17
7541,IAC/InterActiveCorp,NasdaqGS:IAC,Energy,United States,72,5%,18
7649,"ICF International, Inc.",NasdaqGS:ICFI,Energy,United States,33,1%,17
6509,"Iconix Brand Group, Inc.",NasdaqGS:ICON,Energy,United States,7,0%,9
16219,"ICU Medical, Inc.",NasdaqGS:ICUI,Energy,United States,77,-5%,18
7338,"InterDigital, Inc.",NasdaqGS:IDCC,Energy,United States,44,3%,5
7480,"Integrated Device Technology, Inc.",NasdaqGS:IDTI,Energy,United States,53,2%,11
6845,Icahn Enterprises L.P.,NasdaqGS:IEP,Energy,United States,0,0%,6
6579,"Illumina, Inc.",NasdaqGS:ILMN,Energy,United States,41,-3%,7
8643,"ImmunoGen, Inc.",NasdaqGS:IMGN,Energy,United States,57,-4%,7
7885,"Intermolecular, Inc.",NasdaqGS:IMI,Energy,United States,47,-5%,7
6943,Immersion Corporation,NasdaqGS:IMMR,Energy,United States,61,-4%,10
7446,"Infinity Pharmaceuticals, Inc.",NasdaqGS:INFI,Energy,United States,30,3%,24
4550,"Inovio Pharmaceuticals, Inc.",NasdaqGS:INO,Energy,United States,42,-2%,16
7858,Inseego Corp.,NasdaqGS:INSG,Energy,United States,36,3%,18
7844,Intel Corporation,NasdaqGS:INTC,Energy,United States,64,-6%,15
6750,INTL FCStone Inc.,NasdaqGS:INTL,Energy,United States,40,0%,24
7880,"Ionis Pharmaceuticals, Inc.",NasdaqGS:IONS,Energy,United States,91,1%,19
8718,Innospec Inc.,NasdaqGS:IOSP,Energy,United States,49,-7%,6
7655,IPG Photonics Corporation,NasdaqGS:IPGP,Energy,United States,75,2%,6
6664,"Impax Laboratories, Inc.",NasdaqGS:IPXL,Energy,United States,28,5%,24
6289,iRobot Corporation,NasdaqGS:IRBT,Energy,United States,97,-3%,21
7385,"Ironwood Pharmaceuticals, Inc.",NasdaqGS:IRWD,Energy,United States,87,-7%,7
7537,International Speedway Corporation,NasdaqGS:ISCA,Energy,United States,20,-1%,7
425,Intersil Corporation,NasdaqGS:ISIL,Energy,United States,89,4%,13
433,"Innovative Solutions and Support, Inc.",NasdaqGS:ISSC,Energy,United States,35,-4%,13
5592,"Intevac, Inc.",NasdaqGS:IVAC,Energy,United States,5,7%,22
6317,IXYS Corporation,NasdaqGS:IXYS,Energy,United States,1,0%,19
6678,"JAKKS Pacific, Inc.",NasdaqGS:JAKK,Energy,United States,53,8%,6
8524,"John B. Sanfilippo & Son, Inc.",NasdaqGS:JBSS,Energy,United States,65,1%,15
4508,"Juniper Pharmaceuticals, Inc.",NasdaqGS:JNP,Energy,United States,49,6%,23
7363,Kaiser Aluminum Corporation,NasdaqGS:KALU,Energy,United States,85,-1%,18
6382,"Kimball Electronics, Inc.",NasdaqGS:KE,Energy,United States,49,-6%,10
6655,The KEYW Holding Corporation,NasdaqGS:KEYW,Energy,United States,93,6%,15
6724,The Kraft Heinz Company,NasdaqGS:KHC,Energy,United States,77,1%,6
6723,KLA-Tencor Corporation,NasdaqGS:KLAC,Energy,United States,31,-5%,9
8702,Kopin Corporation,NasdaqGS:KOPN,Energy,United States,45,6%,23
5740,"Kratos Defense & Security Solutions, Inc.",NasdaqGS:KTOS,Energy,United States,96,6%,14
6553,Multi-Color Corporation,NasdaqGS:LABL,Energy,United States,6,8%,20
7266,Lancaster Colony Corporation,NasdaqGS:LANC,Energy,United States,92,-1%,15
7386,"Lifetime Brands, Inc.",NasdaqGS:LCUT,Energy,United States,23,-1%,12
8539,"Liberty Expedia Holdings, Inc.",NasdaqGS:LEXE.A,Energy,United States,35,7%,22
8537,"Littelfuse, Inc.",NasdaqGS:LFUS,Energy,United States,81,-8%,17
5645,Legacy Reserves LP,NasdaqGS:LGCY,Energy,United States,11,3%,15
5300,"LHC Group, Inc.",NasdaqGS:LHCG,Energy,United States,63,3%,12
5904,"Lionbridge Technologies, Inc.",NasdaqGS:LIOX,Energy,United States,78,7%,20
389,Lumentum Holdings Inc.,NasdaqGS:LITE,Energy,United States,55,-4%,11
7443,Linear Technology Corporation,NasdaqGS:LLTC,Energy,United States,97,-8%,10
7833,The Liberty Media Group,NasdaqGS:LMCA,Energy,United States,65,3%,18
5310,"LMI Aerospace, Inc.",NasdaqGS:LMIA,Energy,United States,81,-7%,24
7881,Limoneira Company,NasdaqGS:LMNR,Energy,United States,71,-5%,19
6738,Luminex Corporation,NasdaqGS:LMNX,Energy,United States,47,5%,25
15137,"Snyder's-Lance, Inc.",NasdaqGS:LNCE,Energy,United States,82,4%,23
6568,Landec Corporation,NasdaqGS:LNDC,Energy,United States,72,-1%,18
7297,"LifePoint Health, Inc.",NasdaqGS:LPNT,Energy,United States,58,6%,20
7559,Lam Research Corporation,NasdaqGS:LRCX,Energy,United States,44,8%,5
6582,Lattice Semiconductor Corporation,NasdaqGS:LSCC,Energy,United States,2,4%,10
452,"Lexicon Pharmaceuticals, Inc.",NasdaqGS:LXRX,Energy,United States,60,-8%,15
7465,ManTech International Corporation,NasdaqGS:MANT,Energy,United States,21,-3%,19
6615,"Marriott International, Inc.",NasdaqGS:MAR,Energy,United States,27,2%,22
6708,Masimo Corporation,NasdaqGS:MASI,Energy,United States,68,-8%,21
7868,"Mattel, Inc.",NasdaqGS:MAT,Energy,United States,93,-3%,12
8717,"Mid-Con Energy Partners, LP",NasdaqGS:MCEP,Energy,United States,27,7%,6
7362,"Marchex, Inc.",NasdaqGS:MCHX,Energy,United States,86,7%,7
6533,The Medicines Company,NasdaqGS:MDCO,Energy,United States,3,0%,25
8313,"Mondelez International, Inc.",NasdaqGS:MDLZ,Energy,United States,78,-4%,22
7680,Memorial Production Partners LP,NasdaqGS:MEMP,Energy,United States,76,5%,5
7039,"Magellan Health, Inc.",NasdaqGS:MGLN,Energy,United States,68,3%,24
8666,"MacroGenics, Inc.",NasdaqGS:MGNX,Energy,United States,99,-1%,5
7757,"MKS Instruments, Inc.",NasdaqGS:MKSI,Energy,United States,53,3%,22
7379,"Herman Miller, Inc.",NasdaqGS:MLHR,Energy,United States,45,-8%,22
4554,"ModusLink Global Solutions, Inc.",NasdaqGS:MLNK,Energy,United States,100,-7%,25
7536,Martin Midstream Partners L.P.,NasdaqGS:MMLP,Energy,United States,28,0%,19
7532,Monster Beverage Corporation,NasdaqGS:MNST,Energy,United States,43,5%,9
431,"Motorcar Parts of America, Inc.",NasdaqGS:MPAA,Energy,United States,54,-4%,14
7842,"Mercury Systems, Inc.",NasdaqGS:MRCY,Energy,United States,15,2%,7
7856,"Marten Transport, Ltd.",NasdaqGS:MRTN,Energy,United States,82,-4%,19
5603,Microsemi Corporation,NasdaqGS:MSCC,Energy,United States,90,-5%,6
7232,Microsoft Corporation,NasdaqGS:MSFT,Energy,United States,86,-6%,10
5035,"Match Group, Inc.",NasdaqGS:MTCH,Energy,United States,32,0%,16
16266,"Mannatech, Incorporated",NasdaqGS:MTEX,Energy,United States,9,8%,10
7547,Matrix Service Company,NasdaqGS:MTRX,Energy,United States,89,-8%,5
7499,MTS Systems Corporation,NasdaqGS:MTSC,Energy,United States,29,2%,13
7678,"MACOM Technology Solutions Holdings, Inc.",NasdaqGS:MTSI,Energy,United States,0,4%,14
6733,"Micron Technology, Inc.",NasdaqGS:MU,Energy,United States,40,-8%,14
6928,"Maxim Integrated Products, Inc.",NasdaqGS:MXIM,Energy,United States,98,8%,25
7427,"Rightside Group, Ltd.",NasdaqGS:NAME,Energy,United States,57,3%,5
7326,Nanometrics Incorporated,NasdaqGS:NANO,Energy,United States,54,3%,23
6305,"NCI, Inc.",NasdaqGS:NCIT,Energy,United States,81,4%,15
7210,"Netflix, Inc.",NasdaqGS:NFLX,Energy,United States,80,-5%,21
6849,Nektar Therapeutics,NasdaqGS:NKTR,Energy,United States,56,2%,20
5199,"NN, Inc.",NasdaqGS:NNBR,Energy,United States,33,-7%,21
6026,Novanta Inc.,NasdaqGS:NOVT,Energy,United States,2,-1%,9
7099,"NetApp, Inc.",NasdaqGS:NTAP,Energy,United States,26,-1%,15
7265,"NETGEAR, Inc.",NasdaqGS:NTGR,Energy,United States,29,8%,5
7405,"Nutanix, Inc.",NasdaqGS:NTNX,Energy,United States,33,-7%,15
7761,NVIDIA Corporation,NasdaqGS:NVDA,Energy,United States,7,0%,13
7627,News Corporation,NasdaqGS:NWSA,Energy,United States,65,3%,25
7263,"Nxstage Medical, Inc.",NasdaqGS:NXTM,Energy,United States,73,3%,25
7121,"Oclaro, Inc.",NasdaqGS:OCLR,Energy,United States,14,3%,6
7534,"Office Depot, Inc.",NasdaqGS:ODP,Energy,United States,18,-6%,17
6497,Universal Display Corporation,NasdaqGS:OLED,Energy,United States,40,-4%,9
7303,"OncoMed Pharmaceuticals, Inc.",NasdaqGS:OMED,Energy,United States,85,5%,16
7300,Ophthotech Corporation,NasdaqGS:OPHT,Energy,United States,61,6%,5
6325,"Opko Health, Inc.",NasdaqGS:OPK,Energy,United States,45,-7%,22
6931,"Orexigen Therapeutics, Inc.",NasdaqGS:OREX,Energy,United States,18,7%,25
16725,"O'Reilly Automotive, Inc.",NasdaqGS:ORLY,Energy,United States,90,1%,17
5818,PACCAR Inc,NasdaqGS:PCAR,Energy,United States,2,-5%,25
4460,The Priceline Group Inc.,NasdaqGS:PCLN,Energy,United States,100,6%,10
8673,"Pacira Pharmaceuticals, Inc.",NasdaqGS:PCRX,Energy,United States,98,-2%,23
4687,"PDC Energy, Inc.",NasdaqGS:PDCE,Energy,United States,8,-1%,6
7850,"Patterson Companies, Inc.",NasdaqGS:PDCO,Energy,United States,23,4%,15
5134,"PDF Solutions, Inc.",NasdaqGS:PDFS,Energy,United States,6,2%,19
5814,"PDL BioPharma, Inc.",NasdaqGS:PDLI,Energy,United States,60,6%,7
7161,"Perry Ellis International, Inc.",NasdaqGS:PERY,Energy,United States,12,-7%,19
5554,Performant Financial Corporation,NasdaqGS:PFMT,Energy,United States,94,-2%,12
392,"Impinj, Inc.",NasdaqGS:PI,Energy,United States,60,4%,19
7722,"Premier, Inc.",NasdaqGS:PINC,Energy,United States,29,5%,5
5164,"Photronics, Inc.",NasdaqGS:PLAB,Energy,United States,13,-7%,24
355,ePlus inc.,NasdaqGS:PLUS,Energy,United States,31,-8%,7
6275,Plexus Corp.,NasdaqGS:PLXS,Energy,United States,59,4%,7
6306,"Power Integrations, Inc.",NasdaqGS:POWI,Energy,United States,26,8%,6
6313,The Providence Service Corporation,NasdaqGS:PRSC,Energy,United States,86,0%,6
6374,PAREXEL International Corporation,NasdaqGS:PRXL,Energy,United States,93,-4%,9
6446,"Pain Therapeutics, Inc.",NasdaqGS:PTIE,Energy,United States,24,2%,18
6467,"Portola Pharmaceuticals, Inc.",NasdaqGS:PTLA,Energy,United States,12,-2%,17
6606,QUALCOMM Incorporated,NasdaqGS:QCOM,Energy,United States,71,1%,15
6611,"Qorvo, Inc.",NasdaqGS:QRVO,Energy,United States,90,2%,14
6654,"Quantenna Communications, Inc.",NasdaqGS:QTNA,Energy,United States,53,-6%,20
6671,QVC Group,NasdaqGS:QVCA,Energy,United States,86,6%,22
6688,"FreightCar America, Inc.",NasdaqGS:RAIL,Energy,United States,43,-4%,16
6703,"Renewable Energy Group, Inc.",NasdaqGS:REGI,Energy,United States,66,3%,24
6730,"Regeneron Pharmaceuticals, Inc.",NasdaqGS:REGN,Energy,United States,79,-8%,7
6739,"Richardson Electronics, Ltd.",NasdaqGS:RELL,Energy,United States,76,2%,16
6753,Rex Energy Corporation,NasdaqGS:REXX,Energy,United States,20,0%,9
6914,Repligen Corporation,NasdaqGS:RGEN,Energy,United States,11,-1%,15
6926,"Royal Gold, Inc.",NasdaqGS:RGLD,Energy,United States,38,3%,15
7065,"Rigel Pharmaceuticals, Inc.",NasdaqGS:RIGL,Energy,United States,24,-8%,24
7167,Rambus Inc.,NasdaqGS:RMBS,Energy,United States,13,-8%,21
7201,"Gibraltar Industries, Inc.",NasdaqGS:ROCK,Energy,United States,29,-7%,16
7203,RBC Bearings Incorporated,NasdaqGS:ROLL,Energy,United States,41,6%,22
7341,RadiSys Corporation,NasdaqGS:RSYS,Energy,United States,13,-2%,8
7365,"RTI Surgical, Inc.",NasdaqGS:RTIX,Energy,United States,41,7%,15
7370,"Sanderson Farms, Inc.",NasdaqGS:SAFM,Energy,United States,71,5%,25
7437,Sanmina Corporation,NasdaqGS:SANM,Energy,United States,27,7%,22
7558,EchoStar Corporation,NasdaqGS:SATS,Energy,United States,33,0%,15
7616,Starbucks Corporation,NasdaqGS:SBUX,Energy,United States,61,2%,22
7623,"SciClone Pharmaceuticals, Inc.",NasdaqGS:SCLN,Energy,United States,87,-1%,16
7629,"ScanSource, Inc.",NasdaqGS:SCSC,Energy,United States,21,-5%,8
7708,SEI Investments Co.,NasdaqGS:SEIC,Energy,United States,80,7%,24
7786,SunEdison Semiconductor Limited,NasdaqGS:SEMI,Energy,United States,21,5%,21
7851,Seneca Foods Corporation,NasdaqGS:SENE.A,Energy,United States,25,-2%,22
8353,"Seattle Genetics, Inc.",NasdaqGS:SGEN,Energy,United States,25,-3%,12
8648,"Sangamo BioSciences, Inc.",NasdaqGS:SGMO,Energy,United States,30,4%,8
16551,Sears Holdings Corporation,NasdaqGS:SHLD,Energy,United States,69,3%,17
16759,"Shiloh Industries, Inc.",NasdaqGS:SHLO,Energy,United States,2,3%,12
16278,"Steven Madden, Ltd.",NasdaqGS:SHOO,Energy,United States,15,7%,8
16851,"Sigma Designs, Inc.",NasdaqGS:SIGM,Energy,United States,2,-8%,19
16664,Silicon Laboratories Inc.,NasdaqGS:SLAB,Energy,United States,10,4%,16
16643,Silgan Holdings Inc.,NasdaqGS:SLGN,Energy,United States,50,-2%,21
16729,"Super Micro Computer, Inc.",NasdaqGS:SMCI,Energy,United States,27,6%,17
16713,Semtech Corporation,NasdaqGS:SMTC,Energy,United States,14,-3%,15
16745,"Inventure Foods, Inc.",NasdaqGS:SNAK,Energy,United States,28,8%,9
16762,"Synchronoss Technologies, Inc.",NasdaqGS:SNCR,Energy,United States,28,8%,18
17576,"Smart Sand, Inc.",NasdaqGS:SND,Energy,United States,73,4%,18
16830,"Synopsys, Inc.",NasdaqGS:SNPS,Energy,United States,97,-2%,14
16794,"Sonus Networks, Inc.",NasdaqGS:SONS,Energy,United States,72,-8%,18
17201,"Spartan Motors, Inc.",NasdaqGS:SPAR,Energy,United States,43,-6%,17
16874,"Staples, Inc.",NasdaqGS:SPLS,Energy,United States,2,7%,10
16883,"Spectrum Pharmaceuticals, Inc.",NasdaqGS:SPPI,Energy,United States,23,-6%,9
16882,SpartanNash Company,NasdaqGS:SPTN,Energy,United States,6,6%,11
20050,"Surmodics, Inc.",NasdaqGS:SRDX,Energy,United States,47,6%,13
16301,"ServiceSource International, Inc.",NasdaqGS:SREV,Energy,United States,49,6%,6
16959,"Steel Dynamics, Inc.",NasdaqGS:STLD,Energy,United States,67,7%,12
17318,Sterling Construction Co. Inc.,NasdaqGS:STRL,Energy,United States,93,-5%,16
16950,Starz,NasdaqGS:STRZ.A,Energy,United States,6,-3%,16
16948,Skyworks Solutions Inc.,NasdaqGS:SWKS,Energy,United States,86,-2%,16
21571,"Sykes Enterprises, Incorporated",NasdaqGS:SYKE,Energy,United States,85,7%,6
16970,Symantec Corporation,NasdaqGS:SYMC,Energy,United States,68,-8%,22
16997,Synaptics Incorporated,NasdaqGS:SYNA,Energy,United States,62,-8%,24
17015,"Syntel, Inc.",NasdaqGS:SYNT,Energy,United States,68,3%,20
17021,Tech Data Corporation,NasdaqGS:TECD,Energy,United States,31,5%,17
17173,Bio-Techne Corporation,NasdaqGS:TECH,Energy,United States,28,4%,24
17358,TESSCO Technologies Incorporated,NasdaqGS:TESS,Energy,United States,33,-4%,19
16992,Gentherm Incorporated,NasdaqGS:THRM,Energy,United States,20,-6%,13
17098,TiVo Corporation,NasdaqGS:TIVO,Energy,United States,14,6%,22
17295,"Telenav, Inc.",NasdaqGS:TNAV,Energy,United States,53,4%,22
17068,"TripAdvisor, Inc.",NasdaqGS:TRIP,Energy,United States,64,3%,23
21498,Tessera Technologies Inc.,NasdaqGS:TSRA,Energy,United States,30,-3%,15
17104,TeleTech Holdings Inc.,NasdaqGS:TTEC,Energy,United States,58,3%,24
17342,"Tetra Tech, Inc.",NasdaqGS:TTEK,Energy,United States,23,-3%,11
17166,"TTM Technologies, Inc.",NasdaqGS:TTMI,Energy,United States,44,-6%,21
17127,Take-Two Interactive Software Inc.,NasdaqGS:TTWO,Energy,United States,25,-7%,15
16316,"TubeMogul, Inc.",NasdaqGS:TUBE,Energy,United States,13,4%,10
17066,"Twin Disc, Incorporated",NasdaqGS:TWIN,Energy,United States,86,2%,17
17107,Texas Instruments Incorporated,NasdaqGS:TXN,Financials,United States,16,-1%,18
5014,Ultra Clean Holdings Inc.,NasdaqGS:UCTT,Financials,United States,72,-5%,9
6800,Universal Electronics Inc.,NasdaqGS:UEIC,Financials,United States,30,7%,12
6712,"Universal Forest Products, Inc.",NasdaqGS:UFPI,Financials,United States,73,0%,11
6311,"Universal Logistics Holdings, Inc.",NasdaqGS:ULH,Financials,United States,85,5%,12
5274,"ULTA Salon, Cosmetics & Fragrance, Inc.",NasdaqGS:ULTA,Financials,United States,71,-1%,9
5336,"United Natural Foods, Inc.",NasdaqGS:UNFI,Financials,United States,41,-3%,7
7701,Universal Stainless & Alloy Products Inc.,NasdaqGS:USAP,Financials,United States,44,7%,21
17001,"Ultratech, Inc.",NasdaqGS:UTEK,Financials,United States,19,5%,10
7214,United Therapeutics Corporation,NasdaqGS:UTHR,Financials,United States,64,0%,5
16220,Viavi Solutions Inc.,NasdaqGS:VIAV,Financials,United States,41,2%,6
6436,"Meridian Bioscience, Inc.",NasdaqGS:VIVO,Financials,United States,33,-2%,17
6844,Viper Energy Partners LP,NasdaqGS:VNOM,Financials,United States,88,6%,18
4332,"Vanguard Natural Resources, LLC",NasdaqGS:VNR,Financials,United States,82,3%,24
4983,"VeriSign, Inc.",NasdaqGS:VRSN,Financials,United States,33,-7%,12
5106,Virtusa Corporation,NasdaqGS:VRTU,Financials,United States,9,-4%,8
5151,Vertex Pharmaceuticals Incorporated,NasdaqGS:VRTX,Financials,United States,82,-3%,16
5325,ViaSat Inc.,NasdaqGS:VSAT,Financials,United States,16,-3%,11
5481,VSE Corporation,NasdaqGS:VSEC,Financials,United States,36,7%,9
5865,"VIVUS, Inc.",NasdaqGS:VVUS,Financials,United States,18,7%,19
6260,VWR Corporation,NasdaqGS:VWR,Financials,United States,100,-4%,15
6276,"Walgreens Boots Alliance, Inc.",NasdaqGS:WBA,Financials,United States,15,0%,18
6357,Western Digital Corporation,NasdaqGS:WDC,Financials,United States,79,7%,19
6369,"Whole Foods Market, Inc.",NasdaqGS:WFM,Financials,United States,6,-5%,7
6420,"Westell Technologies, Inc.",NasdaqGS:WSTL,Financials,United States,68,3%,19
6457,"Woodward, Inc.",NasdaqGS:WWD,Financials,United States,68,-4%,13
6522,Xcerra Corporation,NasdaqGS:XCRA,Financials,United States,98,-3%,11
6556,"Xilinx, Inc.",NasdaqGS:XLNX,Financials,United States,31,2%,15
7043,DENTSPLY SIRONA Inc.,NasdaqGS:XRAY,Financials,United States,83,-6%,23
7088,Yahoo! Inc.,NasdaqGS:YHOO,Financials,United States,35,8%,25
7155,ZAGG Inc,NasdaqGS:ZAGG,Financials,United States,30,-3%,23
7185,Zebra Technologies Corporation,NasdaqGS:ZBRA,Financials,United States,7,-3%,6
7211,Zix Corporation,NasdaqGS:ZIXI,Financials,United States,28,-5%,10
7330,"Zynga, Inc.",NasdaqGS:ZNGA,Financials,United States,56,1%,18
