id,name,industry,country,sent,price,itemCount
5057,rotd.,Others,Hong Kong,63,-6%,4
5059,roany,Materials,United States,1,8%,6
5060,ruhip,Utilities,Canada,56,-2%,8
5061,S Ltd,Industrials,South Korea,39,-8%,7
5062,Not Available,Others,Others,73,3%,2
5063,uices,Industrials,Vietnam,83,-2%,1
5064,uktd.,Others,South Korea,65,-2%,2
5065,urtd.,Materials,South Korea,14,4%,4
5066,usEdu,Real Estate,South Korea,62,-8%,0
5067,ustd.,Others,South Korea,2,1%,6
5068,ustd.,Others,South Korea,17,-6%,1
5069,ustd.,Industrials,South Korea,18,-7%,7
5070,usity,Government Institution,South Korea,13,-2%,2
5071,usLtd,Industrials,South Korea,46,4%,0
5072,usion,Industrials,South Korea,35,7%,8
5073,ustd.,Others,South Korea,67,-8%,5
5074,W  AS,Industrials,Norway,49,-2%,7
5075,XTion,Others,South Korea,89,-7%,1
5076,YCtd.,Others,South Korea,18,2%,7
5077,yetd.,Utilities,South Korea,85,1%,5
5078,yrnc.,Healthcare,United States,22,8%,4
5079, &ted,Financials,United States,54,5%,1
5080,&Cies,Healthcare,South Korea,3,7%,1
5082,&std.,Others,South Korea,71,-5%,6
5084,alirs,Government Institution,United States,7,-3%,0
5086,âmica,Others,Brazil,19,-1%,1
5087,amtd.,Others,South Korea,72,5%,6
5088,AM.A.,Utilities,Argentina,64,-8%,8
5089,Not Available,Others,Others,21,1%,0
5092,Not Available,Others,Others,48,-6%,5
5093,apLLC,Energy,United States,16,-2%,0
5094,aptd.,Industrials,China,21,4%,3
5095,aprp.,Industrials,Greece,91,-4%,4
5096,apLLP,Financials,United Kingdom,2,2%,8
5097,ar.V.,Others,Netherlands,95,0%,6
5098,arorp,Information Technology,United States,61,-4%,3
5099,ARnc.,Consumer Discretionary,United States,67,-4%,6
5100,arLLC,Healthcare,United States,25,2%,5
5101,arted,Consumer Staples,United States,91,7%,8
5103,artd.,Consumer Staples,South Korea,87,-5%,5
5106,CSnc.,Healthcare,United States,95,0%,8
5107,ECtd.,Industrials,Australia,48,7%,4
5110,ennc.,Materials,United States,87,-6%,5
5111,enany,Others,United States,2,-2%,5
5112,ences,Financials,United States,88,0%,8
5113,enion,Information Technology,Japan,77,2%,7
5116,er.V.,Others,Netherlands,82,-8%,6
5117,er.V.,Industrials,Netherlands,83,4%,6
5118,evSPA,Industrials,Algeria,48,-1%,2
5120,HAoup,Healthcare,South Korea,23,-7%,3
5121,hanc.,Consumer Discretionary,South Korea,31,5%,3
5122,hatal,Healthcare,Taiwan,63,-7%,6
5123,hatd.,Others,China,7,6%,1
5124,haoup,Others,China,69,1%,2
5125,hatd.,Materials,South Korea,84,1%,5
5126,hatd.,Others,Hong Kong,10,6%,3
5127,hatd.,Materials,China,83,-1%,8
5128,hatd.,Others,South Korea,29,-5%,1
5130,haLtd,Others,South Korea,16,-6%,0
5131,haLtd,Consumer Staples,South Korea,82,-8%,0
5132,hatd.,Consumer Staples,Japan,12,-5%,6
5133,HDnc.,Healthcare,United States,71,1%,6
5134,hetd.,Consumer Staples,South Korea,31,6%,6
5135,hetd.,Consumer Discretionary,South Korea,84,-5%,3
5136,hetd.,Consumer Discretionary,China,77,-1%,5
5137,he.A.,Healthcare,Spain,59,8%,1
5138,hetd.,Industrials,China,32,-6%,1
5141,hetd.,Industrials,South Korea,3,1%,8
5142,hetd.,Utilities,South Korea,68,-8%,2
5143,hetd.,Consumer Discretionary,China,76,3%,3
5144,henc.,Consumer Discretionary,United States,74,0%,3
5145,heion,Others,United States,66,-7%,7
5149,hient,Government Institution,China,99,8%,2
5151,hiLtd,Consumer Discretionary,China,75,-4%,3
5152,hinc.,Industrials,China,63,6%,2
5154,hinc.,Consumer Discretionary,China,84,-5%,7
5155,hitd.,Others,China,54,6%,7
5159,hiany,Industrials,China,55,-7%,3
5162,hid. ,Industrials,China,47,0%,4
5165,Not Available,Others,Others,69,-1%,5
5167,hitd.,Others,China,77,0%,6
5168,hirp.,Utilities,Canada,4,8%,0
5170,hitd.,Others,China,74,5%,7
5171,hinc.,Consumer Discretionary,United States,74,2%,8
5174,hoCo.,Others,China,51,0%,5
5175,horp.,Consumer Staples,South Korea,68,-6%,0
5178,hoogy,Information Technology,South Korea,95,-1%,5
5179,hotd.,Consumer Discretionary,South Korea,34,-8%,7
5180,hod. ,Information Technology,Japan,81,6%,5
5182,hotd.,Consumer Discretionary,South Korea,64,1%,6
5183,Not Available,Others,Others,19,-8%,8
5185,hutd.,Consumer Staples,Taiwan,34,-4%,5
5186,hutd.,Consumer Discretionary,Japan,68,1%,1
5188,hutd.,Others,South Korea,12,-5%,2
5189,huion,Materials,South Korea,38,2%,6
5190,hutd.,Consumer Discretionary,Japan,47,-5%,1
5191,ITLtd,Others,Singapore,88,-6%,1
5195,itoya,Industrials,Japan,61,7%,5
5196,itaki,Industrials,Japan,44,-7%,6
5199,j td.,Others,Singapore,86,8%,3
5200,j Ltd,Others,South Korea,0,4%,5
5201,KCtd.,Others,South Korea,13,3%,5
5202,unLtd,Energy,Cyprus,39,-2%,6
5203,leInc,Others,United States,38,-8%,7
5205,letd.,Industrials,South Korea,16,7%,5
5206,linc.,Consumer Discretionary,South Korea,85,5%,0
5207,m td.,Industrials,South Korea,61,0%,3
5209,MCnc.,Industrials,United States,40,-2%,5
5210,MJtd.,Industrials,South Korea,84,8%,1
5212,NBion,Industrials,China,29,-5%,5
5213,NKLLC,Industrials,United States,22,2%,3
5214,NLLLC,Real Estate,United States,93,-1%,5
5216,ODnc.,Consumer Discretionary,United States,43,-6%,1
5217,okion,Energy,United States,5,3%,4
5218,Not Available,Others,Others,49,0%,2
5219,omtd.,Information Technology,Japan,18,0%,3
5220,omany,Industrials,Japan,14,-2%,3
5222,omtd.,Industrials,South Africa,84,7%,7
5223,omLLC,Healthcare,United States,24,4%,7
5225,el Nv,Materials,Belgium,21,1%,6
5226,OM AG,Information Technology,Germany,25,-5%,2
5227,omnc.,Industrials,United States,34,-5%,4
5228,omion,Information Technology,United States,23,-7%,0
5229,omnc.,Information Technology,United States,36,2%,2
5230,omLtd,Information Technology,Japan,9,-4%,8
5231,Not Available,Others,Others,90,1%,5
5232,omtd.,Others,South Korea,34,1%,6
5233,onnc.,Energy,United States,86,-5%,8
5236,onnc.,Industrials,United States,40,6%,1
5237,onnc.,Industrials,United States,100,-4%,2
5238,ontd.,Others,South Korea,25,8%,8
5239,Not Available,Others,Others,7,-8%,1
5240,onion,Industrials,United States,19,-2%,6
5241,onTD.,Consumer Discretionary,Japan,78,-1%,5
5242,onnc.,Consumer Discretionary,South Korea,24,-6%,8
5243,onrgy,Energy,United States,70,-1%,5
5244,onnc.,Others,British Virgin Islands,12,-7%,7
5245,ooted,Healthcare,United States,40,4%,5
5247,ooion,Industrials,Japan,5,-2%,5
5249,ortd.,Materials,South Korea,88,7%,4
5250,ormbH,Information Technology,Germany,36,-6%,7
5251,ostd.,Others,Japan,6,5%,0
5254,ostd.,Industrials,South Korea,81,3%,4
5257,ourp.,Energy,United States,38,7%,4
5260,owtd.,Industrials,Japan,3,-2%,0
5261,oxses,Consumer Discretionary,United States,9,-2%,5
5264,Not Available,Others,Others,56,8%,3
5265,raG) ,Consumer Discretionary,United States,93,6%,6
5266,renc.,Healthcare,United States,38,-5%,3
5268,rinc.,Industrials,United States,30,6%,7
5270,roCo.,Industrials,Iran,27,-7%,1
5273,umnc.,Consumer Discretionary,Canada,95,5%,4
5274,"urc.,",Consumer Discretionary,United States,39,-2%,5
5276,V nc.,Consumer Discretionary,United States,40,-6%,8
5278,yntd.,Information Technology,South Korea,57,-5%,8
5279,ypion,Information Technology,Japan,81,1%,7
5280,zes.c,Industrials,Czech Republic,68,-8%,1
5281,&Hnc.,Information Technology,United States,16,-6%,5
5282,a'Ltd,Others,China,30,3%,3
5283,aetd.,Healthcare,South Korea,97,6%,0
5284,aetd.,Information Technology,Vietnam,49,-1%,4
5285,aetd.,Industrials,South Korea,55,-3%,5
5287,aeLtd,Industrials,South Korea,72,-1%,3
5288,aetd.,Industrials,South Korea,15,1%,1
5289,aetd.,Utilities,South Korea,61,-1%,0
5292,aetd.,Consumer Discretionary,South Korea,81,5%,6
5293,aetd.,Industrials,South Korea,10,-6%,5
5294,aetd.,Consumer Discretionary,South Korea,30,-6%,2
5296,aeltd,Others,South Korea,60,-4%,4
5297,aetd.,Industrials,South Korea,31,2%,2
5298,aeoup,Materials,South Korea,39,4%,7
5299,aetd.,Industrials,South Korea,94,-6%,5
5300,AEtd.,Consumer Discretionary,South Korea,0,7%,0
5301,aetd.,Others,South Korea,69,2%,7
5302,aetd.,Others,South Korea,11,-4%,0
5304,aetd.,Industrials,South Korea,27,-4%,5
5309,aetd.,Industrials,South Korea,79,-3%,2
5310,aetd.,Industrials,South Korea,25,-6%,4
5312,aetd.,Information Technology,South Korea,50,5%,0
5313,aetd.,Others,South Korea,39,-1%,7
5314,aetd.,Industrials,South Korea,64,7%,4
5315,afLtd,Others,China,16,-6%,6
5316,aitd.,Materials,South Korea,33,1%,5
5320,aiLtd,Others,Singapore,90,2%,2
5321,aited,Information Technology,Hong Kong,69,0%,7
5322,aiate,Industrials,Japan,9,0%,2
5323,aitd.,Consumer Staples,Japan,95,-4%,1
5324,aitd.,Industrials,Japan,99,-8%,4
5325,aitd.,Consumer Discretionary,Japan,53,7%,1
5326,Not Available,Others,Others,40,0%,3
5327,aiion,Materials,South Korea,19,5%,1
5329,aknc.,Industrials,United States,7,4%,1
5332,alOoo,Consumer Staples,Russia,97,1%,2
5333,antd.,Consumer Discretionary,Japan,58,6%,2
5334,Not Available,Others,Others,23,2%,7
5336,anion,Real Estate,South Korea,66,-3%,3
5338,aotd.,Real Estate,South Korea,43,-6%,4
5340,asLtd,Information Technology,South Korea,94,-5%,3
5341,atnc.,Information Technology,Japan,26,-2%,8
5342,atLtd,Others,China,48,4%,4
5343,avnc.,Consumer Discretionary,United States,27,-5%,3
5344,ay.K.,Consumer Discretionary,Japan,73,-7%,7
5345,aytd.,Information Technology,South Korea,7,8%,8
5349,eboup,Healthcare,Switzerland,90,-2%,6
5351,eeLtd,Industrials,China,53,5%,7
5352,efion,Government Institution,South Korea,36,3%,6
5353,EIp.A,Industrials,Italy,11,-8%,7
5354,elnc.,Information Technology,United States,29,0%,8
5355,eltsu,Industrials,United States,93,-7%,0
5358,epons,Financials,United Kingdom,9,1%,5
5359,epems,Government Institution,Taiwan,60,-8%,1
5361,esnc.,Information Technology,Japan,53,-5%,5
5363,evLlc,Others,United States,43,-5%,5
5365,HCion,Industrials,Japan,66,-5%,3
5367,ianc.,Industrials,United States,63,3%,0
5370,idnc.,Healthcare,United States,22,2%,8
5372,igion,Information Technology,United States,19,7%,2
5373,Not Available,Others,Others,23,-1%,6
5376,io.V.,Industrials,Netherlands,77,3%,6
5377,irnc.,Industrials,United States,45,-7%,2
5379,mdLtd,Real Estate,South Korea,24,7%,2
5380,Not Available,Others,Others,81,-5%,3
5381,MMtd.,Information Technology,Japan,96,-5%,6
5382,MMtd.,Others,Japan,55,-5%,5
5385,Not Available,Others,Others,22,0%,4
5387,oktd.,Industrials,Japan,82,1%,4
5388,omLLC,Consumer Staples,United States,89,4%,6
5389,Not Available,Others,Others,33,8%,8
5390,ontd.,Others,South Korea,91,-4%,6
5391,onLtd,Others,South Korea,21,-5%,0
5392,onted,Information Technology,Hong Kong,67,-8%,4
5393,onion,Consumer Discretionary,South Korea,12,-2%,2
5394,onion,Consumer Discretionary,South Korea,35,-6%,1
5395,ontd.,Materials,South Korea,26,0%,1
5396,onLtd,Industrials,South Korea,42,2%,1
5397,ontd.,Others,China,97,0%,0
5399,onany,Industrials,China,57,8%,5
5400,ontd.,Materials,South Korea,43,0%,8
5401,ontd.,Materials,South Korea,37,7%,3
5403,ontd.,Consumer Discretionary,South Korea,54,2%,3
5404,ontd.,Others,South Korea,42,3%,4
5405,ontd.,Materials,South Korea,50,-3%,3
5406,ond..,Industrials,South Korea,70,-1%,5
5407,on Pt,Materials,Indonesia,90,3%,4
5408,ontd.,Industrials,South Korea,62,3%,6
5411,ontd.,Industrials,South Korea,99,-4%,4
5412,ontd.,Consumer Discretionary,South Korea,29,-6%,4
5413,ontd.,Consumer Discretionary,South Korea,99,0%,0
5415,ontd.,Consumer Discretionary,South Korea,68,-1%,0
5416,ontd.,Others,South Korea,98,-1%,4
5418,ontd.,Information Technology,South Korea,49,8%,0
5419,ontd.,Consumer Discretionary,South Korea,44,7%,6
5421,ontd.,Materials,South Korea,21,-8%,0
5427,r. KG,Industrials,Germany,43,-8%,2
5428,r.mbH,Industrials,China,27,-3%,7
5429,Not Available,Others,Others,46,-5%,6
5430,retd.,Consumer Discretionary,South Korea,30,-2%,7
5432,Not Available,Others,Others,97,-2%,3
5433,ronc.,Information Technology,United States,32,-3%,2
5434,ruLLC,Healthcare,United States,98,0%,5
5435,s td.,Utilities,South Korea,34,8%,2
5437,TC CV,Others,Mexico,64,-7%,0
5438,ubtd.,Industrials,United Arab Emirates,14,4%,5
5439,ubity,Others,United Arab Emirates,56,4%,7
5440,ucany,Healthcare,Vietnam,77,-1%,1
5441,ULLtd,Industrials,China,59,0%,8
5442,urtd.,Others,South Korea,87,2%,4
5443,ut.V.,Healthcare,Netherlands,10,-6%,1
5444,ymtd.,Information Technology,Japan,21,7%,4
5445, MInc,Others,United States,11,-1%,6
5446, Uoup,Industrials,Taiwan,43,-1%,0
5447,. o. ,Consumer Discretionary,Germany,6,7%,5
5448,.Ltd.,Consumer Discretionary,South Korea,31,-6%,2
5449,agLLC,Others,United States,73,-1%,7
5450,arnc.,Consumer Discretionary,United States,62,7%,6
5451,asInc,Others,United States,14,7%,7
5452,asted,Industrials,Japan,14,8%,2
5454,asany,Energy,United States,38,-3%,0
5455,asnc.,Utilities,United States,45,0%,3
5456,asnc.,Industrials,United States,0,5%,1
5458,astd.,Consumer Staples,South Korea,98,-6%,1
5460,coion,Real Estate,South Korea,76,4%,2
5462,cotd.,Others,Japan,63,1%,8
5463,conc.,Information Technology,United States,18,4%,2
5465,-FLLC,Others,United States,58,1%,7
5466,Not Available,Others,Others,35,-5%,5
5467,gyion,Energy,Egypt,6,-1%,8
5469,l tal,Healthcare,United States,53,1%,6
5470,leInc,Utilities,United States,73,8%,0
5471,leLLC,Consumer Discretionary,United States,17,6%,0
5473,leLLC,Energy,United States,6,-1%,4
5474,LGtd.,Industrials,Japan,54,-5%,2
5475,liion,Healthcare,United States,15,0%,1
5477,llLLC,Consumer Discretionary,United States,46,6%,7
5478,llnc.,Industrials,United States,64,6%,2
5479,llnc.,Information Technology,United States,78,-5%,8
5480,Not Available,Others,Others,94,7%,5
5481,mmnc.,Healthcare,United States,95,-7%,8
5482,Monc.,Information Technology,South Korea,33,4%,5
5483,motd.,Industrials,Japan,32,3%,6
5485,mpion,Utilities,United States,5,-3%,8
5486,mpany,Financials,United States,44,-4%,8
5487,mptd.,Consumer Discretionary,Taiwan,70,0%,8
5488,mpana,Energy,Ecuador,0,5%,5
5489,mrvba,Consumer Discretionary,Belgium,24,-8%,1
5490,nenc ,Others,United States,81,2%,3
5493,neest,Government Institution,United States,87,3%,0
5494,Not Available,Others,Others,76,-2%,7
5495,netd.,Energy,United States,82,-8%,3
5496,n+td.,Materials,Russia,62,2%,3
5497,ntLtd,Others,Others,78,6%,4
5499,Ntion,Information Technology,South Korea,35,6%,5
5501,nvion,Industrials,South Korea,42,3%,1
5502,ojtd.,Industrials,South Korea,63,0%,2
5504,paltd,Consumer Staples,Japan,77,8%,6
5505,rgnc.,Industrials,United States,32,4%,8
5506,rnnc.,Healthcare,United States,98,-3%,3
5507,SPbal,Information Technology,United States,37,7%,6
5508,sstd.,Others,United Kingdom,55,-8%,8
5509,sstd.,Industrials,South Korea,41,-8%,1
5510,taang,Healthcare,France,80,0%,8
5511,Not Available,Others,Others,0,-7%,6
5512,-Ttd.,Information Technology,South Korea,63,2%,1
5513,ttted,Healthcare,Hong Kong,22,-5%,4
5515,urted,Information Technology,United Kingdom,19,6%,7
5516,ur SA,Healthcare,France,43,4%,1
5517,urral,Industrials,Netherlands,6,2%,5
5520,Not Available,Others,Others,18,-6%,3
5522,xcrp.,Information Technology,United States,12,-4%,5
5524,xenc.,Others,United States,71,1%,2
5525,xetd.,Information Technology,Israel,35,-8%,6
5526,xonc.,Healthcare,United States,78,8%,6
5527,Not Available,Others,Others,76,7%,8
5531,.Ctd.,Consumer Staples,Taiwan,79,-2%,4
5534,arnc.,Others,United States,54,4%,2
5535,arion,Others,Japan,38,8%,3
5536,arion,Consumer Staples,South Korea,91,-5%,6
5537,ar.V.,Others,Netherlands,54,-4%,1
5538,astd.,Consumer Discretionary,South Korea,99,8%,6
5539,AWion,Consumer Discretionary,China,94,8%,0
5540,B nc.,Others,France,56,5%,0
5542,edion,Government Institution,United States,87,-7%,1
5543,Not Available,Others,Others,17,-8%,0
5544,elnc.,Information Technology,Japan,1,2%,6
5545,emtd.,Materials,South Korea,67,2%,6
5547,enies,Others,United States,24,4%,2
5549,Not Available,Others,Others,56,-5%,4
5550,idnts,Financials,United States,31,-2%,7
5551,ieLLC,Energy,United States,20,0%,0
5552,inion,Industrials,United States,18,7%,0
5553,irSA.,Consumer Staples,Switzerland,7,7%,3
5554,irnc.,Industrials,United States,14,6%,6
5556,isoup,Consumer Staples,Brazil,31,5%,6
5557,isnc.,Consumer Discretionary,United States,83,-5%,7
5558,itnc.,Consumer Discretionary,United States,75,4%,0
5559,latd.,Industrials,Canada,0,-7%,8
5561,lenc.,Consumer Discretionary,United States,97,-5%,8
5562,lenc.,Industrials,United States,72,-7%,7
5563,Not Available,Others,Others,77,-5%,3
5564,lotd.,Consumer Discretionary,Japan,79,4%,1
5565,Not Available,Others,Others,67,-4%,0
5566,lyorp,Others,United States,90,-6%,1
5569,ORted,Information Technology,Japan,77,6%,6
5571,ortd.,Industrials,China,99,6%,4
5572,orInc,Industrials,Philippines,59,-4%,4
5573,orion,Industrials,United States,86,-8%,0
5574,ortd.,Industrials,Japan,10,4%,3
5575,ormbh,Information Technology,Germany,54,-2%,6
5577,ortd.,Consumer Discretionary,South Korea,55,7%,0
5578,"reLC,",Consumer Discretionary,United States,91,8%,4
5579,reLLC,Financials,United States,17,-8%,7
5580,renc.,Information Technology,United States,19,3%,8
5581,ronc.,Industrials,United States,47,4%,3
5582,rync.,Industrials,United States,16,1%,8
5583,Not Available,Others,Others,73,4%,2
5584,Not Available,Others,Others,72,8%,3
5585,u td.,Industrials,Taiwan,10,-6%,1
5586,ujtd.,Industrials,China,26,4%,8
5587,ujtd.,Industrials,China,97,7%,7
5588,ujion,Healthcare,Japan,53,3%,6
5589,ujLtd,Educational Institution,China,56,4%,7
5590,ujnc.,Healthcare,United States,76,-7%,4
5591,ujted,Others,Japan,50,7%,8
5592,UJTED,Consumer Discretionary,Japan,0,-4%,0
5593,ujtem,Others,Japan,31,-2%,3
5594,union,Healthcare,Japan,39,-6%,2
5595,unLLC,Healthcare,United States,1,1%,8
5597,utnc.,Information Technology,Canada,50,-2%,0
5598,utLtd,Industrials,South Korea,51,-8%,3
5599,uy.K.,Consumer Discretionary,Japan,34,1%,6
5601,10rp.,Information Technology,South Korea,39,-5%,4
5602,Not Available,Others,Others,20,-2%,3
5603,amnal,Information Technology,Taiwan,51,3%,4
5606,arnc.,Information Technology,United States,77,6%,8
5608,ation,Foundation,United States,53,-2%,8
5609,eiion,Industrials,United States,50,-2%,7
5610,ennc.,Consumer Discretionary,Japan,33,-6%,3
5612,en BV,Information Technology,Netherlands,60,2%,5
5613,enver,Others,United States,11,4%,0
5615,Not Available,Others,Others,72,-8%,5
5616,entd.,Consumer Staples,South Korea,12,8%,6
5617,ennc.,Energy,United States,49,0%,1
5619,ovany,Government Institution,Germany,58,0%,6
5620,H ted,Others,China,20,2%,0
5621,irtd.,Materials,Taiwan,41,-2%,5
5622,Not Available,Others,Others,25,3%,6
5623,loInc,Others,United States,91,3%,2
5624,LOnc.,Information Technology,United States,2,-6%,0
5625,loLtd,Consumer Discretionary,South Korea,81,3%,3
5626,lotd.,Industrials,South Korea,5,-4%,4
5628,lonc.,Industrials,United States,86,-1%,5
5632,mttd.,Information Technology,South Korea,86,-8%,2
5635,olLLC,Others,United Arab Emirates,92,-3%,1
5636,ootd.,Industrials,South Korea,69,7%,4
5637,ovore,Government Institution,Singapore,15,3%,8
5638,ovzil,Government Institution,Brazil,50,2%,4
5639,ovwan,Government Institution,Taiwan,51,4%,0
5640,ranc.,Others,Taiwan,40,-7%,8
5643,retd.,Financials,Singapore,31,-3%,1
5644,reies,Industrials,United States,42,3%,8
5648,reion,Others,United States,37,-3%,5
5649,reion,Information Technology,South Korea,24,-1%,2
5650,rinc.,Telecommunication Services,Japan,39,-6%,5
5651,Not Available,Others,Others,57,-8%,3
5653,ru.V.,Industrials,Argentina,50,-4%,1
5655,S td.,Consumer Staples,South Korea,0,-3%,1
5656,S td.,Utilities,South Korea,29,6%,4
5657,SKion,Consumer Discretionary,Taiwan,17,-3%,7
5658,sknc.,Consumer Discretionary,Taiwan,90,0%,5
5659,Not Available,Others,Others,28,1%,7
5660,ua.v.,Others,Netherlands,98,2%,8
5664,uatd.,Consumer Discretionary,China,1,-4%,6
5665,uaion,Utilities,China,68,2%,6
5667,uatd.,Consumer Discretionary,China,98,4%,1
5670,uatd.,Consumer Discretionary,China,1,-5%,5
5671,uatd.,Others,China,14,6%,1
5672,uenc.,Industrials,United States,55,-2%,8
5673,"ui., ",Others,China,93,-3%,8
5674,ulInc,Telecommunication Services,Qatar,66,5%,8
5676,untd.,Industrials,South Korea,10,5%,6
5677,unLtd,Industrials,South Korea,0,-4%,7
5678,watd.,Consumer Discretionary,South Korea,40,4%,0
5679,watd.,Industrials,South Korea,3,7%,4
5682,yeion,Real Estate,South Korea,84,-5%,2
5683,yetd.,Others,South Korea,96,1%,4
5684,ymnc.,Healthcare,United States,15,-7%,7
5685,yu.K.,Consumer Staples,Japan,77,7%,1
5686, &Inc,Industrials,United States,45,7%,8
5687,Not Available,Others,Others,25,7%,3
5688,Not Available,Others,Others,96,-6%,2
5689,aaLtd,Others,Japan,88,1%,3
5690,aetd.,Materials,South Korea,77,4%,1
5693,aktd.,Industrials,South Korea,2,-1%,8
5694,aktd.,Consumer Discretionary,South Korea,84,6%,8
5697,antd.,Consumer Discretionary,South Korea,70,5%,7
5698,an.K.,Industrials,Japan,74,6%,7
5699,antd.,Consumer Discretionary,South Korea,13,0%,2
5700,antd.,Materials,South Korea,9,7%,7
5701,antd.,Industrials,South Korea,1,4%,7
5702,Not Available,Others,Others,80,-4%,2
5710,antd.,Industrials,South Korea,2,2%,2
5711,antal,Healthcare,South Korea,71,-8%,7
5712,antd.,Others,South Korea,24,8%,6
5713,anion,Materials,South Korea,21,5%,0
5714,antd.,Consumer Discretionary,South Korea,33,2%,2
5715,antd.,Others,South Korea,62,4%,4
5716,an Co,Others,South Korea,35,-2%,6
5717,ANtd.,Consumer Discretionary,South Korea,28,4%,5
5718,anery,Others,South Korea,16,2%,1
5719,anLtd,Industrials,South Korea,82,6%,5
5723,anLtd,Consumer Staples,South Korea,64,-4%,8
5725,anted,Financials,Japan,57,6%,4
5726,antd.,Consumer Discretionary,South Korea,97,1%,8
5729,annc.,Others,South Korea,24,-6%,0
5731,antd.,Industrials,South Korea,28,5%,7
5733,antd.,Materials,South Korea,70,-2%,2
5734,antd.,Healthcare,Japan,45,-5%,5
5735,antd.,Others,South Korea,36,1%,5
5739,anLtd,Consumer Discretionary,South Korea,80,-2%,6
5741,aptd.,Industrials,South Korea,58,4%,8
5742,arLLC,Telecommunication Services,United States,92,6%,6
5743,ar AG,Industrials,Germany,14,2%,2
5744,artd.,Consumer Discretionary,Thailand,26,6%,4
5745,astd.,Industrials,Japan,67,-2%,6
5746,atnc.,Industrials,United States,62,2%,1
5747,AVtd.,Consumer Staples,South Korea,25,-1%,6
5748,aytd.,Consumer Discretionary,Japan,13,-3%,2
5749,azion,Foundation,United States,8,4%,1
5750,CSoup,Healthcare,United States,86,6%,5
5751,DCtd.,Consumer Discretionary,South Korea,24,-5%,3
5752,eatd.,Consumer Discretionary,South Korea,21,8%,8
5755,eaces,Financials,Japan,59,-5%,5
5756,eanc.,Financials,United States,81,-7%,7
5757,eanc.,Financials,United States,51,0%,8
5758,eanc.,Healthcare,United States,29,2%,5
5759,Not Available,Others,Others,27,1%,0
5760,eanc.,Others,United States,39,-3%,3
5761,eaInc,Others,Canada,18,-3%,1
5762,EB LP,Consumer Staples,United States,2,-5%,5
5764,EFLTD,Information Technology,China,84,8%,5
5765,einc.,Energy,United States,86,5%,3
5768,eited,Others,China,76,-2%,1
5769,eiLtd,Educational Institution,China,55,-2%,4
5770,eimbh,Materials,Germany,52,8%,6
5771,eltd.,Industrials,South Korea,43,6%,2
5773,ovece,Government Institution,Greece,43,-4%,2
5774,elnc.,Consumer Discretionary,United States,95,6%,0
5775,emInc,Others,Taiwan,1,3%,2
5776,enile,Others,China,43,-7%,4
5778,enite,Others,China,93,1%,2
5780,ennc.,Industrials,United States,10,2%,2
5781,ernc.,Industrials,United States,38,-8%,0
5784,i-nc.,Telecommunication Services,Japan,59,7%,2
5785,Not Available,Others,Others,59,-2%,7
5786,Not Available,Others,Others,53,6%,8
5787,iglth,Financials,United States,27,1%,5
5788,Not Available,Others,Others,86,-1%,3
5789,inLtd,Industrials,India,43,-8%,2
5790,irCo.,Consumer Discretionary,United States,84,-1%,8
5791,irity,Consumer Discretionary,Japan,58,4%,7
5792,istd.,Consumer Discretionary,China,14,5%,5
5794,ithd.,Industrials,Malaysia,22,2%,0
5795,ittd.,Industrials,Japan,28,-6%,0
5796,ittd.,Information Technology,China,44,-2%,7
5800,nGion,Consumer Discretionary,South Korea,74,7%,5
5801,oaany,Energy,Vietnam,75,7%,3
5802,obtd.,Consumer Discretionary,South Korea,81,-4%,0
5803,oktd.,Information Technology,Japan,48,2%,4
5804,okves,Industrials,Japan,11,-3%,3
5807,omtd.,Consumer Staples,South Korea,24,-6%,8
5808,ontd.,Consumer Staples,South Korea,38,3%,1
5810,onThe,Government Institution,Hong Kong,65,-1%,0
5811,onina,Government Institution,Hong Kong,79,2%,2
5812,onted,Others,Hong Kong,47,7%,3
5814,ornc.,Consumer Discretionary,United States,59,-8%,5
5817,otion,Consumer Discretionary,Japan,48,7%,4
5818,ownty,Government Institution,United States,94,4%,1
5820,-Sion,Others,United States,35,5%,8
5823,ubany,Utilities,China,83,4%,7
5824,ubLtd,Others,China,60,-4%,4
5827,umply,Others,South Africa,2,-7%,8
5830,upmbH,Industrials,Austria,82,-4%,5
5833,waorp,Others,United States,74,-8%,3
5834,waLtd,Industrials,South Korea,81,-2%,1
5835,watd.,Industrials,South Korea,57,-1%,3
5836,Y td.,Materials,South Korea,14,-2%,5
5837,Y td.,Others,South Korea,43,8%,0
5840,ydLtd,Industrials,South Korea,10,-8%,4
5841,ydtd.,Others,South Korea,0,-6%,0
5844,YOtd.,Information Technology,South Korea,44,3%,7
5845,ypLtd,Consumer Staples,South Korea,46,2%,6
5846,yuany,Materials,Vietnam,31,3%,3
5848,yutd.,Materials,South Korea,88,8%,5
5850,yutd.,Consumer Discretionary,South Korea,87,-4%,6
5851,yutd.,Materials,South Korea,81,-6%,4
5852,yutd.,Industrials,South Korea,44,3%,2
5854,yutd.,Industrials,South Korea,20,-5%,0
5856,yutd.,Consumer Staples,South Korea,91,7%,4
5857,yutd.,Information Technology,South Korea,82,3%,4
5858,yuany,Consumer Discretionary,South Korea,99,4%,1
5859,yutd.,Others,South Korea,52,-2%,4
5861,.Vdyt,Others,Israel,68,-7%,8
5862,ASion,Healthcare,United States,29,-8%,6
5863,b ted,Others,South Korea,37,1%,8
